"space","time","u","f"
0.21,0.96,-0.002879456347792139,0.4842915805643155
0.21,0.97,-0.002222390201059562,0.4842915805643155
0.21,0.98,-0.0015234587608500137,0.4842915805643155
0.21,0.99,-0.0007826620271634931,0.4842915805643155
0.21,1.,-7.653689653879434e-19,0.4842915805643155
0.22,0.,7.771561172376074e-20,0.4911436253643443
0.22,0.01,-0.0007934616602498839,0.4911436253643443
0.22,0.02,-0.0015446315205925646,0.4911436253643443
0.22,0.03,-0.0022535095810280415,0.4911436253643443
0.22,0.04,-0.002920095841556316,0.4911436253643443
0.22,0.05,-0.003544390302177386,0.4911436253643443
0.22,0.06,-0.004132074995195417,0.4911436253643443
0.22,0.07,-0.004688270677469284,0.4911436253643443
0.22,0.08,-0.005212977348998984,0.4911436253643443
0.22,0.09,-0.005706195009784519,0.4911436253643443
0.22,0.1,-0.006167923659825891,0.4911436253643443
0.22,0.11,-0.006602480888918834,0.4911436253643443
0.22,0.12,-0.007013540164676583,0.4911436253643443
0.22,0.13,-0.007401101487099136,0.4911436253643443
0.22,0.14,-0.007765164856186495,0.4911436253643443
0.22,0.15,-0.008105730271938658,0.4911436253643443
0.22,0.16,-0.008425958651450332,0.4911436253643443
0.22,0.17,-0.00872858006695234,0.4911436253643443
0.22,0.18,-0.009013594518444672,0.4911436253643443
0.22,0.19,-0.009281002005927333,0.4911436253643443
0.22,0.2,-0.009530802529400322,0.4911436253643443
0.22,0.21,-0.009765322619860392,0.4911436253643443
0.22,0.22,-0.009986553580898788,0.4911436253643443
0.22,0.23,-0.010194495412515504,0.4911436253643443
0.22,0.24,-0.010389148114710539,0.4911436253643443
0.22,0.25,-0.010570511687483894,0.4911436253643443
0.22,0.26,-0.010740277241886805,0.4911436253643443
0.22,0.27,-0.01089988404360275,0.4911436253643443
0.22,0.28,-0.011049332092631725,0.4911436253643443
0.22,0.29,-0.011188621388973731,0.4911436253643443
0.22,0.3,-0.011317751932628769,0.4911436253643443
0.22,0.31,-0.011437932518347342,0.4911436253643443
0.22,0.32,-0.011550177008335268,0.4911436253643443
0.22,0.33,-0.011654485402592547,0.4911436253643443
0.22,0.34,-0.011750857701119173,0.4911436253643443
0.22,0.35000000000000003,-0.01183929390391515,0.4911436253643443
0.22,0.36,-0.011920628053208855,0.4911436253643443
0.22,0.37,-0.011995539641173678,0.4911436253643443
0.22,0.38,-0.01206402866780964,0.4911436253643443
0.22,0.39,-0.01212609513311674,0.4911436253643443
0.22,0.4,-0.012181739037094975,0.4911436253643443
0.22,0.41000000000000003,-0.012231494294431757,0.4911436253643443
0.22,0.42,-0.012275766643888257,0.4911436253643443
0.22,0.43,-0.01231455608546447,0.4911436253643443
0.22,0.44,-0.012347862619160389,0.4911436253643443
0.22,0.45,-0.012375686244976022,0.4911436253643443
0.22,0.46,-0.01239830843500288,0.4911436253643443
0.22,0.47000000000000003,-0.012415897451090957,0.4911436253643443
0.22,0.48,-0.012428453293240268,0.4911436253643443
0.22,0.49,-0.012435975961450818,0.4911436253643443
0.22,0.5,-0.012438465455722606,0.4911436253643443
0.22,0.51,-0.012435975961450824,0.4911436253643443
0.22,0.52,-0.012428453293240277,0.4911436253643443
0.22,0.53,-0.012415897451090967,0.4911436253643443
0.22,0.54,-0.012398308435002897,0.4911436253643443
0.22,0.55,-0.012375686244976068,0.4911436253643443
0.22,0.56,-0.012347862619160413,0.4911436253643443
0.22,0.5700000000000001,-0.01231455608546449,0.4911436253643443
0.22,0.58,-0.012275766643888282,0.4911436253643443
0.22,0.59,-0.012231494294431787,0.4911436253643443
0.22,0.6,-0.012181739037095008,0.4911436253643443
0.22,0.61,-0.01212609513311676,0.4911436253643443
0.22,0.62,-0.012064028667809663,0.4911436253643443
0.22,0.63,-0.011995539641173702,0.4911436253643443
0.22,0.64,-0.011920628053208877,0.4911436253643443
0.22,0.65,-0.011839293903915188,0.4911436253643443
0.22,0.66,-0.011750857701119216,0.4911436253643443
0.22,0.67,-0.011654485402592583,0.4911436253643443
0.22,0.68,-0.011550177008335303,0.4911436253643443
0.22,0.6900000000000001,-0.011437932518347377,0.4911436253643443
0.22,0.7000000000000001,-0.011317751932628803,0.4911436253643443
0.22,0.71,-0.01118862138897377,0.4911436253643443
0.22,0.72,-0.011049332092631764,0.4911436253643443
0.22,0.73,-0.010899884043602788,0.4911436253643443
0.22,0.74,-0.010740277241886842,0.4911436253643443
0.22,0.75,-0.010570511687483927,0.4911436253643443
0.22,0.76,-0.010389148114710572,0.4911436253643443
0.22,0.77,-0.01019449541251554,0.4911436253643443
0.22,0.78,-0.009986553580898828,0.4911436253643443
0.22,0.79,-0.009765322619860434,0.4911436253643443
0.22,0.8,-0.009530802529400362,0.4911436253643443
0.22,0.81,-0.00928100200592737,0.4911436253643443
0.22,0.8200000000000001,-0.009013594518444709,0.4911436253643443
0.22,0.8300000000000001,-0.008728580066952374,0.4911436253643443
0.22,0.84,-0.008425958651450372,0.4911436253643443
0.22,0.85,-0.008105730271938692,0.4911436253643443
0.22,0.86,-0.00776516485618653,0.4911436253643443
0.22,0.87,-0.007401101487099174,0.4911436253643443
0.22,0.88,-0.007013540164676621,0.4911436253643443
0.22,0.89,-0.006602480888918871,0.4911436253643443
0.22,0.9,-0.006167923659825924,0.4911436253643443
0.22,0.91,-0.0057061950097845385,0.4911436253643443
0.22,0.92,-0.005212977348998998,0.4911436253643443
0.22,0.93,-0.004688270677469295,0.4911436253643443
0.22,0.9400000000000001,-0.00413207499519543,0.4911436253643443
0.22,0.9500000000000001,-0.003544390302177401,0.4911436253643443
0.22,0.96,-0.002920095841556332,0.4911436253643443
0.22,0.97,-0.0022535095810280554,0.4911436253643443
0.22,0.98,-0.001544631520592575,0.4911436253643443
0.22,0.99,-0.0007934616602498903,0.4911436253643443
0.22,1.,-1.5849151099482305e-18,0.4911436253643443
0.23,0.,3.8302694349567895e-19,0.49605735065723894
0.23,0.01,-0.0008013763179205465,0.49605735065723894
0.23,0.02,-0.0015600343295036577,0.49605735065723894
0.23,0.03,-0.0022759740347493332,0.49605735065723894
0.23,0.04,-0.002949195433657574,0.49605735065723894
0.23,0.05,-0.0035796985262283782,0.49605735065723894
0.23,0.06,-0.004173248201791607,0.49605735065723894
0.23,0.07,-0.004734991304681562,0.49605735065723894
0.23,0.08,-0.005264927834898241,0.49605735065723894
0.23,0.09,-0.0057630577924416455,0.49605735065723894
0.23,0.1,-0.006229381177311778,0.49605735065723894
0.23,0.11,-0.006668274612938693,0.49605735065723894
0.23,0.12,-0.007083433121911313,0.49605735065723894
0.23,0.13,-0.007474856704229636,0.49605735065723894
0.23,0.14,-0.007842545359893665,0.49605735065723894
0.23,0.15,-0.008186499088903395,0.49605735065723894
0.23,0.16,-0.008509923063436788,0.49605735065723894
0.23,0.17,-0.008815562510381203,0.49605735065723894
0.23,0.18,-0.009103417429736634,0.49605735065723894
0.23,0.19,-0.009373487821503084,0.49605735065723894
0.23,0.2,-0.009625773685680551,0.49605735065723894
0.23,0.21,-0.009862634140354862,0.49605735065723894
0.23,0.22,-0.010086071446739467,0.49605735065723894
0.23,0.23,-0.010296085604834361,0.49605735065723894
0.23,0.24,-0.010492676614639545,0.49605735065723894
0.23,0.25,-0.010675844476155018,0.49605735065723894
0.23,0.26,-0.010847304320177517,0.49605735065723894
0.23,0.27,-0.011008502962022756,0.49605735065723894
0.23,0.28,-0.01115944040169073,0.49605735065723894
0.23,0.29,-0.011300116639181441,0.49605735065723894
0.23,0.3,-0.01143053167449489,0.49605735065723894
0.23,0.31,-0.011551911858769685,0.49605735065723894
0.23,0.32,-0.011665275912984075,0.49605735065723894
0.23,0.33,-0.01177062383713805,0.49605735065723894
0.23,0.34,-0.011867955631231613,0.49605735065723894
0.23,0.35000000000000003,-0.01195727129526476,0.49605735065723894
0.23,0.36,-0.012039417542690922,0.49605735065723894
0.23,0.37,-0.012115076458224844,0.49605735065723894
0.23,0.38,-0.012184248041866548,0.49605735065723894
0.23,0.39,-0.012246932293616035,0.49605735065723894
0.23,0.4,-0.012303129213473303,0.49605735065723894
0.23,0.41000000000000003,-0.01235338163229366,0.49605735065723894
0.23,0.42,-0.01239809584893384,0.49605735065723894
0.23,0.43,-0.012437271863393832,0.49605735065723894
0.23,0.44,-0.012470909675673634,0.49605735065723894
0.23,0.45,-0.01249900928577325,0.49605735065723894
0.23,0.46,-0.01252185812406494,0.49605735065723894
0.23,0.47000000000000003,-0.012539623029616993,0.49605735065723894
0.23,0.48,-0.012552304002429423,0.49605735065723894
0.23,0.49,-0.012559901042502236,0.49605735065723894
0.23,0.5,-0.01256241414983543,0.49605735065723894
0.23,0.51,-0.012559901042502241,0.49605735065723894
0.23,0.52,-0.012552304002429432,0.49605735065723894
0.23,0.53,-0.012539623029617003,0.49605735065723894
0.23,0.54,-0.012521858124064958,0.49605735065723894
0.23,0.55,-0.012499009285773294,0.49605735065723894
0.23,0.56,-0.012470909675673662,0.49605735065723894
0.23,0.5700000000000001,-0.012437271863393856,0.49605735065723894
0.23,0.58,-0.012398095848933866,0.49605735065723894
0.23,0.59,-0.012353381632293693,0.49605735065723894
0.23,0.6,-0.01230312921347334,0.49605735065723894
0.23,0.61,-0.012246932293616055,0.49605735065723894
0.23,0.62,-0.012184248041866571,0.49605735065723894
0.23,0.63,-0.012115076458224868,0.49605735065723894
0.23,0.64,-0.012039417542690946,0.49605735065723894
0.23,0.65,-0.0119572712952648,0.49605735065723894
0.23,0.66,-0.011867955631231662,0.49605735065723894
0.23,0.67,-0.011770623837138094,0.49605735065723894
0.23,0.68,-0.011665275912984116,0.49605735065723894
0.23,0.6900000000000001,-0.011551911858769727,0.49605735065723894
0.23,0.7000000000000001,-0.01143053167449493,0.49605735065723894
0.23,0.71,-0.011300116639181483,0.49605735065723894
0.23,0.72,-0.011159440401690772,0.49605735065723894
0.23,0.73,-0.011008502962022798,0.49605735065723894
0.23,0.74,-0.010847304320177558,0.49605735065723894
0.23,0.75,-0.010675844476155057,0.49605735065723894
0.23,0.76,-0.010492676614639583,0.49605735065723894
0.23,0.77,-0.010296085604834401,0.49605735065723894
0.23,0.78,-0.01008607144673951,0.49605735065723894
0.23,0.79,-0.009862634140354907,0.49605735065723894
0.23,0.8,-0.009625773685680595,0.49605735065723894
0.23,0.81,-0.009373487821503126,0.49605735065723894
0.23,0.8200000000000001,-0.009103417429736674,0.49605735065723894
0.23,0.8300000000000001,-0.008815562510381241,0.49605735065723894
0.23,0.84,-0.00850992306343683,0.49605735065723894
0.23,0.85,-0.008186499088903431,0.49605735065723894
0.23,0.86,-0.007842545359893698,0.49605735065723894
0.23,0.87,-0.007474856704229673,0.49605735065723894
0.23,0.88,-0.00708343312191135,0.49605735065723894
0.23,0.89,-0.006668274612938729,0.49605735065723894
0.23,0.9,-0.006229381177311811,0.49605735065723894
0.23,0.91,-0.005763057792441666,0.49605735065723894
0.23,0.92,-0.0052649278348982555,0.49605735065723894
0.23,0.93,-0.004734991304681573,0.49605735065723894
0.23,0.9400000000000001,-0.00417324820179162,0.49605735065723894
0.23,0.9500000000000001,-0.0035796985262283934,0.49605735065723894
0.23,0.96,-0.002949195433657591,0.49605735065723894
0.23,0.97,-0.002275974034749348,0.49605735065723894
0.23,0.98,-0.0015600343295036692,0.49605735065723894
0.23,0.99,-0.0008013763179205539,0.49605735065723894
0.23,1.,-2.4295488860063143e-18,0.49605735065723894
0.24,0.,8.65973959207621e-19,0.4990133642141358
0.24,0.01,-0.0008064060001754754,0.4990133642141358
0.24,0.02,-0.0015696671875832838,0.4990133642141358
0.24,0.03,-0.0022897835622234246,0.4990133642141358
0.24,0.04,-0.0029667551240958982,0.4990133642141358
0.24,0.05,-0.003600581873200703,0.4990133642141358
0.24,0.06,-0.004197956208603979,0.4990133642141358
0.24,0.07,-0.004763206409404872,0.4990133642141358
0.24,0.08,-0.005296332475603379,0.4990133642141358
0.24,0.09,-0.005797334407199502,0.4990133642141358
0.24,0.1,-0.006266212204193243,0.4990133642141358
0.24,0.11,-0.006707913558789236,0.4990133642141358
0.24,0.12,-0.007125643013411832,0.4990133642141358
0.24,0.13,-0.007519400568061031,0.4990133642141358
0.24,0.14,-0.007889186222736835,0.4990133642141358
0.24,0.15,-0.00823499997743924,0.4990133642141358
0.24,0.16,-0.008560500378434739,0.4990133642141358
0.24,0.17,-0.008868038688261949,0.4990133642141358
0.24,0.18,-0.009157614906920863,0.4990133642141358
0.24,0.19,-0.009429229034411487,0.4990133642141358
0.24,0.2,-0.009682881070733817,0.4990133642141358
0.24,0.21,-0.009921264307934594,0.4990133642141358
0.24,0.22,-0.010146090377977637,0.4990133642141358
0.24,0.23,-0.010357359280862942,0.4990133642141358
0.24,0.24,-0.010555071016590504,0.4990133642141358
0.24,0.25,-0.010739225585160325,0.4990133642141358
0.24,0.26,-0.010911792355240344,0.4990133642141358
0.24,0.27,-0.011073995473652808,0.4990133642141358
0.24,0.28,-0.011225834940397715,0.4990133642141358
0.24,0.29,-0.011367310755475061,0.4990133642141358
0.24,0.3,-0.011498422918884851,0.4990133642141358
0.24,0.31,-0.01162059269579174,0.4990133642141358
0.24,0.32,-0.011734666308308458,0.4990133642141358
0.24,0.33,-0.011840643756435001,0.4990133642141358
0.24,0.34,-0.011938525040171368,0.4990133642141358
0.24,0.35000000000000003,-0.012028310159517556,0.4990133642141358
0.24,0.36,-0.012110999305579958,0.4990133642141358
0.24,0.37,-0.012187136349186762,0.4990133642141358
0.24,0.38,-0.012256721290337993,0.4990133642141358
0.24,0.39,-0.01231975412903365,0.4990133642141358
0.24,0.4,-0.012376234865273734,0.4990133642141358
0.24,0.41000000000000003,-0.01242683197956298,0.4990133642141358
0.24,0.42,-0.01247183559737215,0.4990133642141358
0.24,0.43,-0.012511245718701236,0.4990133642141358
0.24,0.44,-0.012545062343550233,0.4990133642141358
0.24,0.45,-0.012573285471919146,0.4990133642141358
0.24,0.46,-0.012596311606779912,0.4990133642141358
0.24,0.47000000000000003,-0.012614203050100189,0.4990133642141358
0.24,0.48,-0.012626959801879988,0.4990133642141358
0.24,0.49,-0.01263458186211931,0.4990133642141358
0.24,0.5,-0.012637069230818155,0.4990133642141358
0.24,0.51,-0.012634581862119314,0.4990133642141358
0.24,0.52,-0.012626959801879997,0.4990133642141358
0.24,0.53,-0.012614203050100201,0.4990133642141358
0.24,0.54,-0.01259631160677993,0.4990133642141358
0.24,0.55,-0.012573285471919188,0.4990133642141358
0.24,0.56,-0.012545062343550264,0.4990133642141358
0.24,0.5700000000000001,-0.012511245718701262,0.4990133642141358
0.24,0.58,-0.01247183559737218,0.4990133642141358
0.24,0.59,-0.012426831979563017,0.4990133642141358
0.24,0.6,-0.012376234865273773,0.4990133642141358
0.24,0.61,-0.012319754129033671,0.4990133642141358
0.24,0.62,-0.012256721290338016,0.4990133642141358
0.24,0.63,-0.012187136349186787,0.4990133642141358
0.24,0.64,-0.012110999305579982,0.4990133642141358
0.24,0.65,-0.012028310159517601,0.4990133642141358
0.24,0.66,-0.011938525040171427,0.4990133642141358
0.24,0.67,-0.011840643756435055,0.4990133642141358
0.24,0.68,-0.011734666308308512,0.4990133642141358
0.24,0.6900000000000001,-0.011620592695791793,0.4990133642141358
0.24,0.7000000000000001,-0.011498422918884903,0.4990133642141358
0.24,0.71,-0.011367310755475108,0.4990133642141358
0.24,0.72,-0.011225834940397762,0.4990133642141358
0.24,0.73,-0.011073995473652856,0.4990133642141358
0.24,0.74,-0.010911792355240393,0.4990133642141358
0.24,0.75,-0.01073922558516037,0.4990133642141358
0.24,0.76,-0.01055507101659055,0.4990133642141358
0.24,0.77,-0.010357359280862989,0.4990133642141358
0.24,0.78,-0.010146090377977687,0.4990133642141358
0.24,0.79,-0.009921264307934646,0.4990133642141358
0.24,0.8,-0.009682881070733862,0.4990133642141358
0.24,0.81,-0.00942922903441153,0.4990133642141358
0.24,0.8200000000000001,-0.009157614906920906,0.4990133642141358
0.24,0.8300000000000001,-0.008868038688261989,0.4990133642141358
0.24,0.84,-0.008560500378434784,0.4990133642141358
0.24,0.85,-0.00823499997743928,0.4990133642141358
0.24,0.86,-0.007889186222736868,0.4990133642141358
0.24,0.87,-0.007519400568061068,0.4990133642141358
0.24,0.88,-0.007125643013411869,0.4990133642141358
0.24,0.89,-0.006707913558789272,0.4990133642141358
0.24,0.9,-0.006266212204193276,0.4990133642141358
0.24,0.91,-0.005797334407199523,0.4990133642141358
0.24,0.92,-0.005296332475603393,0.4990133642141358
0.24,0.93,-0.004763206409404883,0.4990133642141358
0.24,0.9400000000000001,-0.004197956208603992,0.4990133642141358
0.24,0.9500000000000001,-0.003600581873200719,0.4990133642141358
0.24,0.96,-0.0029667551240959164,0.4990133642141358
0.24,0.97,-0.0022897835622234406,0.4990133642141358
0.24,0.98,-0.0015696671875832968,0.4990133642141358
0.24,0.99,-0.0008064060001754843,0.4990133642141358
0.24,1.,-3.2701807458876476e-18,0.4990133642141358
0.25,0.,1.5265566588595895e-18,0.5000000000000001
0.25,0.01,-0.0008085507070146709,0.5000000000000001
0.25,0.02,-0.0015735300948314431,0.5000000000000001
0.25,0.03,-0.0022949381634503156,0.5000000000000001
0.25,0.04,-0.0029727749128712886,0.5000000000000001
0.25,0.05,-0.003607040343094361,0.5000000000000001
0.25,0.06,-0.0042061990156325325,0.5000000000000001
0.25,0.07,-0.004772915991639211,0.5000000000000001
0.25,0.08,-0.005307191271114395,0.5000000000000001
0.25,0.09,-0.005809024854058087,0.5000000000000001
0.25,0.1,-0.006278416740470286,0.5000000000000001
0.25,0.11,-0.0067213977264704615,0.5000000000000001
0.25,0.12,-0.00714016983917814,0.5000000000000001
0.25,0.13,-0.007534733078593322,0.5000000000000001
0.25,0.14,-0.007905087444716007,0.5000000000000001
0.25,0.15,-0.008251232937546192,0.5000000000000001
0.25,0.16,-0.008577690596444185,0.5000000000000001
0.25,0.17,-0.008886008600594573,0.5000000000000001
0.25,0.18,-0.009176186949997356,0.5000000000000001
0.25,0.19,-0.009448225644652537,0.5000000000000001
0.25,0.2,-0.009702124684560118,0.5000000000000001
0.25,0.21,-0.00994121312259959,0.5000000000000001
0.25,0.22,-0.010166610374613302,0.5000000000000001
0.25,0.23,-0.010378316440601245,0.5000000000000001
0.25,0.24,-0.010576331320563414,0.5000000000000001
0.25,0.25,-0.010760655014499814,0.5000000000000001
0.25,0.26,-0.010933741347075285,0.5000000000000001
0.25,0.27,-0.011096361578492905,0.5000000000000001
0.25,0.28,-0.011248515708752675,0.5000000000000001
0.25,0.29,-0.011390203737854591,0.5000000000000001
0.25,0.3,-0.011521425665798656,0.5000000000000001
0.25,0.31,-0.011643975029413502,0.5000000000000001
0.25,0.32,-0.011758348194308422,0.5000000000000001
0.25,0.33,-0.0118645451604834,0.5000000000000001
0.25,0.34,-0.011962565927938438,0.5000000000000001
0.25,0.35000000000000003,-0.012052410496673535,0.5000000000000001
0.25,0.36,-0.012135373341875963,0.5000000000000001
0.25,0.37,-0.012211719314059434,0.5000000000000001
0.25,0.38,-0.012281448413223975,0.5000000000000001
0.25,0.39,-0.012344560639369586,0.5000000000000001
0.25,0.4,-0.012401055992496269,0.5000000000000001
0.25,0.41000000000000003,-0.012451845336239716,0.5000000000000001
0.25,0.42,-0.012496985889203192,0.5000000000000001
0.25,0.43,-0.012536477651386683,0.5000000000000001
0.25,0.44,-0.012570320622790187,0.5000000000000001
0.25,0.45,-0.012598514803413709,0.5000000000000001
0.25,0.46,-0.0126216688831478,0.5000000000000001
0.25,0.47000000000000003,-0.012639637512540549,0.5000000000000001
